Observation,TextUrn,Image,Comments
urn:cite:op:hmt18.35,urn:cts:greekLit:tlg0012.tlg001.msA:18.1@ο[6],"urn:cite:hmt:vaimg.VA239RN-0410@0.6,0.2164,0.008,0.0098",
urn:cite:op:hmt18.36,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ὡ,"urn:cite:hmt:vaimg.VA239RN-0410@0.22,0.1007,0.015,0.0165", 
urn:cite:op:hmt18.37,urn:cts:greekLit:tlg5026.msA.hmt:18.1@σ,"urn:cite:hmt:vaimg.VA239RN-0410@0.234,0.1029,0.011,0.015",
urn:cite:op:hmt18.38,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ο,"urn:cite:hmt:vaimg.VA239RN-0410@0.243,0.1029,0.006,0.015",
urn:cite:op:hmt18.39,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ι,"urn:cite:hmt:vaimg.VA239RN-0410@0.248,0.1029,0.006,0.015",
urn:cite:op:hmt18.40,urn:cts:greekLit:tlg5026.msA.hmt:18.1@μ,"urn:cite:hmt:vaimg.VA239RN-0410@0.252,0.1029,0.012,0.015",
urn:cite:op:hmt18.41,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ὲ,"urn:cite:hmt:vaimg.VA239RN-0410@0.263,0.1029,0.008,0.015",
urn:cite:op:hmt18.42,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ν,"urn:cite:hmt:vaimg.VA239RN-0410@0.269,0.1037,0.01,0.015",
urn:cite:op:hmt18.43,urn:cts:greekLit:tlg5026.msA.hmt:18.1@μ[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.278,0.1037,0.014,0.015",
urn:cite:op:hmt18.44,urn:cts:greekLit:tlg5026.msA.hmt:18.1@α,"urn:cite:hmt:vaimg.VA239RN-0410@0.289,0.1037,0.008,0.015",
urn:cite:op:hmt18.45,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ρ,"urn:cite:hmt:vaimg.VA239RN-0410@0.294,0.1067,0.008,0.012",
urn:cite:op:hmt18.46,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ν[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.302,0.1067,0.011,0.012",
urn:cite:op:hmt18.47,urn:cts:greekLit:tlg5026.msA.hmt:18.1@α[2],"urn:cite:hmt:vaimg.VA239RN-0410@0.312,0.1067,0.01,0.012",
urn:cite:op:hmt18.48,urn:cts:greekLit:tlg5026.msA.hmt:18.1@ν[3],"urn:cite:hmt:vaimg.VA239RN-0410@0.32,0.1067,0.01,0.012",
